Step = 475; E = -380.9018261; F_norm = 10.65299716
Step = 476; E = -380.9058105; F_norm = 10.65108557
Step = 477; E = -380.9097935; F_norm = 10.64917907
Step = 478; E = -380.9137751; F_norm = 10.64727765
Step = 479; E = -380.9177553; F_norm = 10.64538133
Step = 480; E = -380.9217341; F_norm = 10.64349011
Step = 481; E = -380.9257116; F_norm = 10.64160398
Step = 482; E = -380.9296876; F_norm = 10.63972296
Step = 483; E = -380.9336623; F_norm = 10.63784704
Step = 484; E = -380.9376355; F_norm = 10.63597623
Step = 485; E = -380.9416074; F_norm = 10.63411053
Step = 486; E = -380.9455779; F_norm = 10.63224994
Step = 487; E = -380.9495471; F_norm = 10.63039447
Step = 488; E = -380.9535148; F_norm = 10.62854412
Step = 489; E = -380.9574812; F_norm = 10.62669889
Step = 490; E = -380.9614462; F_norm = 10.62485879
Step = 491; E = -380.9654098; F_norm = 10.62302381
Step = 492; E = -380.969372; F_norm = 10.62119397
Step = 493; E = -380.9733329; F_norm = 10.61936926
Step = 494; E = -380.9772924; F_norm = 10.61754969
Step = 495; E = -380.9812505; F_norm = 10.61573526
Step = 496; E = -380.9852072; F_norm = 10.61392597
Step = 497; E = -380.9891626; F_norm = 10.61212183
Step = 498; E = -380.9931166; F_norm = 10.61032284
Step = 499; E = -380.9970693; F_norm = 10.608529
Step = 500; E = -381.0010206; F_norm = 10.60674032
Step = 501; E = -381.0049705; F_norm = 10.60495679
Step = 502; E = -381.008919; F_norm = 10.60317843
Step = 503; E = -381.0128662; F_norm = 10.60140523
Step = 504; E = -381.0168121; F_norm = 10.59963719
Step = 505; E = -381.0207566; F_norm = 10.59787433
Step = 506; E = -381.0246997; F_norm = 10.59611664
Step = 507; E = -381.0286415; F_norm = 10.59436413
Step = 508; E = -381.0325819; F_norm = 10.5926168
Step = 509; E = -381.0365209; F_norm = 10.59087465
Step = 510; E = -381.0404587; F_norm = 10.58913769
Step = 511; E = -381.044395; F_norm = 10.58740592
Step = 512; E = -381.04833; F_norm = 10.58567934
Step = 513; E = -381.0522637; F_norm = 10.58395795
Step = 514; E = -381.056196; F_norm = 10.58224176
Step = 515; E = -381.060127; F_norm = 10.58053078
Step = 516; E = -381.0640566; F_norm = 10.57882499
Step = 517; E = -381.0679849; F_norm = 10.57712442
Step = 518; E = -381.0719119; F_norm = 10.57542906
Step = 519; E = -381.0758375; F_norm = 10.57373891
Step = 520; E = -381.0797618; F_norm = 10.57205397
Step = 521; E = -381.0836847; F_norm = 10.57037426
Step = 522; E = -381.0876063; F_norm = 10.56869977
Step = 523; E = -381.0915266; F_norm = 10.56703051
Step = 524; E = -381.0954455; F_norm = 10.56536648
Step = 525; E = -381.0993631; F_norm = 10.56370768
Step = 526; E = -381.1032794; F_norm = 10.56205411
Step = 527; E = -381.1071943; F_norm = 10.56040579
Step = 528; E = -381.111108; F_norm = 10.55876271
Step = 529; E = -381.1150203; F_norm = 10.55712487
Step = 530; E = -381.1189312; F_norm = 10.55549228
Step = 531; E = -381.1228409; F_norm = 10.55386495
Step = 532; E = -381.1267492; F_norm = 10.55224287
Step = 533; E = -381.1306562; F_norm = 10.55062604
Step = 534; E = -381.1345619; F_norm = 10.54901448
Step = 535; E = -381.1384662; F_norm = 10.54740819
Step = 536; E = -381.1423693; F_norm = 10.54580716
Step = 537; E = -381.146271; F_norm = 10.5442114
Step = 538; E = -381.1501714; F_norm = 10.54262092
Step = 539; E = -381.1540705; F_norm = 10.54103571
Step = 540; E = -381.1579683; F_norm = 10.53945579
Step = 541; E = -381.1618648; F_norm = 10.53788115
Step = 542; E = -381.16576; F_norm = 10.53631179
Step = 543; E = -381.1696538; F_norm = 10.53474773
Step = 544; E = -381.1735464; F_norm = 10.53318897
Step = 545; E = -381.1774376; F_norm = 10.53163549
Step = 546; E = -381.1813276; F_norm = 10.53008732
Step = 547; E = -381.1852162; F_norm = 10.52854446
Step = 548; E = -381.1891036; F_norm = 10.5270069
Step = 549; E = -381.1929896; F_norm = 10.52547465
Step = 550; E = -381.1968743; F_norm = 10.52394771
Step = 551; E = -381.2007578; F_norm = 10.5224261
Step = 552; E = -381.2046399; F_norm = 10.5209098
Step = 553; E = -381.2085208; F_norm = 10.51939882
Step = 554; E = -381.2124004; F_norm = 10.51789318
Step = 555; E = -381.2162786; F_norm = 10.51639286
Step = 556; E = -381.2201556; F_norm = 10.51489787
Step = 557; E = -381.2240313; F_norm = 10.51340823
Step = 558; E = -381.2279057; F_norm = 10.51192392
Step = 559; E = -381.2317788; F_norm = 10.51044496
Step = 560; E = -381.2356506; F_norm = 10.50897134
Step = 561; E = -381.2395212; F_norm = 10.50750308
Step = 562; E = -381.2433904; F_norm = 10.50604016
Step = 563; E = -381.2472584; F_norm = 10.50458261
Step = 564; E = -381.2511251; F_norm = 10.50313042
Step = 565; E = -381.2549905; F_norm = 10.50168358
Step = 566; E = -381.2588547; F_norm = 10.50024212
Step = 567; E = -381.2627175; F_norm = 10.49880603
Step = 568; E = -381.2665791; F_norm = 10.49737531
Step = 569; E = -381.2704394; F_norm = 10.49594997
Step = 570; E = -381.2742985; F_norm = 10.49453001
Step = 571; E = -381.2781562; F_norm = 10.49311543
Step = 572; E = -381.2820127; F_norm = 10.49170624
Step = 573; E = -381.285868; F_norm = 10.49030244
Step = 574; E = -381.2897219; F_norm = 10.48890404
Step = 575; E = -381.2935746; F_norm = 10.48751103
Step = 576; E = -381.297426; F_norm = 10.48612343
Step = 577; E = -381.3012762; F_norm = 10.48474122
Step = 578; E = -381.3051251; F_norm = 10.48336443
Step = 579; E = -381.3089727; F_norm = 10.48199305
Step = 580; E = -381.3128191; F_norm = 10.48062709
Step = 581; E = -381.3166642; F_norm = 10.47926654
Step = 582; E = -381.3205081; F_norm = 10.47791141
Step = 583; E = -381.3243507; F_norm = 10.47656171
Step = 584; E = -381.3281921; F_norm = 10.47521744
Step = 585; E = -381.3320322; F_norm = 10.47387861
Step = 586; E = -381.335871; F_norm = 10.4725452
Step = 587; E = -381.3397086; F_norm = 10.47121724
Step = 588; E = -381.343545; F_norm = 10.46989472
Step = 589; E = -381.3473801; F_norm = 10.46857765
Step = 590; E = -381.3512139; F_norm = 10.46726602
Step = 591; E = -381.3550465; F_norm = 10.46595985
Step = 592; E = -381.3588779; F_norm = 10.46465914
Step = 593; E = -381.362708; F_norm = 10.46336388
Step = 594; E = -381.3665369; F_norm = 10.46207409
Step = 595; E = -381.3703645; F_norm = 10.46078977
Step = 596; E = -381.3741909; F_norm = 10.45951092
Step = 597; E = -381.378016; F_norm = 10.45823754
Step = 598; E = -381.38184; F_norm = 10.45696964
Step = 599; E = -381.3856626; F_norm = 10.45570723
Step = 600; E = -381.3894841; F_norm = 10.45445029
Step = 601; E = -381.3933043; F_norm = 10.45319885
Step = 602; E = -381.3971233; F_norm = 10.4519529
Step = 603; E = -381.400941; F_norm = 10.45071244
Step = 604; E = -381.4047576; F_norm = 10.44947749
Step = 605; E = -381.4085729; F_norm = 10.44824804
Step = 606; E = -381.4123869; F_norm = 10.44702409
Step = 607; E = -381.4161998; F_norm = 10.44580565
Step = 608; E = -381.4200114; F_norm = 10.44459273
Step = 609; E = -381.4238218; F_norm = 10.44338532
Step = 610; E = -381.427631; F_norm = 10.44218344
Step = 611; E = -381.4314389; F_norm = 10.44098708
Step = 612; E = -381.4352457; F_norm = 10.43979625
Step = 613; E = -381.4390512; F_norm = 10.43861095
Step = 614; E = -381.4428555; F_norm = 10.43743118
Step = 615; E = -381.4466586; F_norm = 10.43625695
Step = 616; E = -381.4504604; F_norm = 10.43508827
Step = 617; E = -381.4542611; F_norm = 10.43392513
Step = 618; E = -381.4580605; F_norm = 10.43276754
Step = 619; E = -381.4618588; F_norm = 10.43161551
Step = 620; E = -381.4656558; F_norm = 10.43046903
Step = 621; E = -381.4694516; F_norm = 10.42932811
Step = 622; E = -381.4732462; F_norm = 10.42819276
Step = 623; E = -381.4770396; F_norm = 10.42706298
Step = 624; E = -381.4808318; F_norm = 10.42593877
Step = 625; E = -381.4846228; F_norm = 10.42482013
Step = 626; E = -381.4884126; F_norm = 10.42370707
Step = 627; E = -381.4922012; F_norm = 10.42259959
Step = 628; E = -381.4959886; F_norm = 10.4214977
Step = 629; E = -381.4997748; F_norm = 10.4204014
Step = 630; E = -381.5035598; F_norm = 10.4193107
Step = 631; E = -381.5073437; F_norm = 10.41822559
Step = 632; E = -381.5111263; F_norm = 10.41714608
Step = 633; E = -381.5149077; F_norm = 10.41607218
Step = 634; E = -381.5186879; F_norm = 10.41500389
Step = 635; E = -381.522467; F_norm = 10.4139412
Step = 636; E = -381.5262448; F_norm = 10.41288414
Step = 637; E = -381.5300215; F_norm = 10.41183269
Step = 638; E = -381.533797; F_norm = 10.41078687
Step = 639; E = -381.5375713; F_norm = 10.40974667
Step = 640; E = -381.5413444; F_norm = 10.40871211
Step = 641; E = -381.5451163; F_norm = 10.40768318
Step = 642; E = -381.5488871; F_norm = 10.40665988
Step = 643; E = -381.5526566; F_norm = 10.40564223
Step = 644; E = -381.556425; F_norm = 10.40463023
Step = 645; E = -381.5601922; F_norm = 10.40362387
Step = 646; E = -381.5639583; F_norm = 10.40262317
Step = 647; E = -381.5677231; F_norm = 10.40162813
Step = 648; E = -381.5714868; F_norm = 10.40063874
Step = 649; E = -381.5752494; F_norm = 10.39965502
Step = 650; E = -381.5790107; F_norm = 10.39867697
Step = 651; E = -381.5827709; F_norm = 10.39770459
Step = 652; E = -381.5865299; F_norm = 10.39673789
Step = 653; E = -381.5902877; F_norm = 10.39577686
Step = 654; E = -381.5940444; F_norm = 10.39482152
Step = 655; E = -381.5977999; F_norm = 10.39387187
Step = 656; E = -381.6015542; F_norm = 10.3929279
Step = 657; E = -381.6053074; F_norm = 10.39198964
Step = 658; E = -381.6090595; F_norm = 10.39105707
Step = 659; E = -381.6128103; F_norm = 10.3901302
Step = 660; E = -381.61656; F_norm = 10.38920904
Step = 661; E = -381.6203086; F_norm = 10.38829358
Step = 662; E = -381.624056; F_norm = 10.38738385
Step = 663; E = -381.6278022; F_norm = 10.38647983
Step = 664; E = -381.6315473; F_norm = 10.38558153
Step = 665; E = -381.6352912; F_norm = 10.38468895
Step = 666; E = -381.639034; F_norm = 10.38380211
Step = 667; E = -381.6427756; F_norm = 10.382921
Step = 668; E = -381.6465161; F_norm = 10.38204562
Step = 669; E = -381.6502554; F_norm = 10.38117598
Step = 670; E = -381.6539936; F_norm = 10.38031209
Step = 671; E = -381.6577306; F_norm = 10.37945395
Step = 672; E = -381.6614665; F_norm = 10.37860156
Step = 673; E = -381.6652013; F_norm = 10.37775493
Step = 674; E = -381.6689349; F_norm = 10.37691405
Step = 675; E = -381.6726674; F_norm = 10.37607894
Step = 676; E = -381.6763987; F_norm = 10.3752496
Step = 677; E = -381.6801289; F_norm = 10.37442602
Step = 678; E = -381.683858; F_norm = 10.37360823
Step = 679; E = -381.6875859; F_norm = 10.37279621
Step = 680; E = -381.6913127; F_norm = 10.37198997
Step = 681; E = -381.6950384; F_norm = 10.37118952
Step = 682; E = -381.6987629; F_norm = 10.37039486
Step = 683; E = -381.7024863; F_norm = 10.369606
Step = 684; E = -381.7062086; F_norm = 10.36882294
Step = 685; E = -381.7099297; F_norm = 10.36804567
Step = 686; E = -381.7136497; F_norm = 10.36727422
Step = 687; E = -381.7173686; F_norm = 10.36650857
Step = 688; E = -381.7210864; F_norm = 10.36574874
Step = 689; E = -381.724803; F_norm = 10.36499472
Step = 690; E = -381.7285186; F_norm = 10.36424653
Step = 691; E = -381.732233; F_norm = 10.36350416
Step = 692; E = -381.7359463; F_norm = 10.36276762
Step = 693; E = -381.7396584; F_norm = 10.36203692
Step = 694; E = -381.7433695; F_norm = 10.36131205
Step = 695; E = -381.7470794; F_norm = 10.36059303
Step = 696; E = -381.7507883; F_norm = 10.35987985
Step = 697; E = -381.754496; F_norm = 10.35917252
Step = 698; E = -381.7582026; F_norm = 10.35847104
Step = 699; E = -381.7619081; F_norm = 10.35777542
Step = 700; E = -381.7656124; F_norm = 10.35708566
Step = 701; E = -381.7693157; F_norm = 10.35640177
Step = 702; E = -381.7730179; F_norm = 10.35572374
Step = 703; E = -381.776719; F_norm = 10.35505159
Step = 704; E = -381.7804189; F_norm = 10.35438531
Step = 705; E = -381.7841178; F_norm = 10.35372492
Step = 706; E = -381.7878155; F_norm = 10.35307041
Step = 707; E = -381.7915122; F_norm = 10.35242178
Step = 708; E = -381.7952077; F_norm = 10.35177905
Step = 709; E = -381.7989022; F_norm = 10.35114222
Step = 710; E = -381.8025956; F_norm = 10.35051129
Step = 711; E = -381.8062878; F_norm = 10.34988626
Step = 712; E = -381.809979; F_norm = 10.34926714
Step = 713; E = -381.8136691; F_norm = 10.34865394
Step = 714; E = -381.8173581; F_norm = 10.34804665
Step = 715; E = -381.821046; F_norm = 10.34744528
Step = 716; E = -381.8247328; F_norm = 10.34684983
Step = 717; E = -381.8284185; F_norm = 10.34626031
Step = 718; E = -381.8321032; F_norm = 10.34567673
Step = 719; E = -381.8357867; F_norm = 10.34509908
Step = 720; E = -381.8394692; F_norm = 10.34452737
Step = 721; E = -381.8431506; F_norm = 10.34396161
Step = 722; E = -381.8468309; F_norm = 10.34340179
Step = 723; E = -381.8505101; F_norm = 10.34284793
Step = 724; E = -381.8541882; F_norm = 10.34230002
Step = 725; E = -381.8578653; F_norm = 10.34175807
Step = 726; E = -381.8615413; F_norm = 10.34122209
Step = 727; E = -381.8652162; F_norm = 10.34069207
Step = 728; E = -381.86889; F_norm = 10.34016803
Step = 729; E = -381.8725628; F_norm = 10.33964997
Step = 730; E = -381.8762345; F_norm = 10.33913788
Step = 731; E = -381.8799051; F_norm = 10.33863178
Step = 732; E = -381.8835747; F_norm = 10.33813167
Step = 733; E = -381.8872432; F_norm = 10.33763754
Step = 734; E = -381.8909106; F_norm = 10.33714942
Step = 735; E = -381.8945769; F_norm = 10.3366673
Step = 736; E = -381.8982422; F_norm = 10.33619118
Step = 737; E = -381.9019065; F_norm = 10.33572106
Step = 738; E = -381.9055696; F_norm = 10.33525697
Step = 739; E = -381.9092317; F_norm = 10.33479888
Step = 740; E = -381.9128928; F_norm = 10.33434682
Step = 741; E = -381.9165528; F_norm = 10.33390078
Step = 742; E = -381.9202117; F_norm = 10.33346078
Step = 743; E = -381.9238696; F_norm = 10.3330268
Step = 744; E = -381.9275264; F_norm = 10.33259886
Step = 745; E = -381.9311822; F_norm = 10.33217696
Step = 746; E = -381.9348369; F_norm = 10.33176111
Step = 747; E = -381.9384905; F_norm = 10.3313513
Step = 748; E = -381.9421431; F_norm = 10.33094755
Step = 749; E = -381.9457947; F_norm = 10.33054985
Step = 750; E = -381.9494452; F_norm = 10.33015822
Step = 751; E = -381.9530947; F_norm = 10.32977265
Step = 752; E = -381.9567431; F_norm = 10.32939315
Step = 753; E = -381.9603905; F_norm = 10.32901972
Step = 754; E = -381.9640368; F_norm = 10.32865237
Step = 755; E = -381.9676821; F_norm = 10.3282911
Step = 756; E = -381.9713264; F_norm = 10.32793592
Step = 757; E = -381.9749696; F_norm = 10.32758682
Step = 758; E = -381.9786118; F_norm = 10.32724382
Step = 759; E = -381.982253; F_norm = 10.32690692
Step = 760; E = -381.9858931; F_norm = 10.32657611
Step = 761; E = -381.9895321; F_norm = 10.32625142
Step = 762; E = -381.9931702; F_norm = 10.32593283
Step = 763; E = -381.9968072; F_norm = 10.32562036
Step = 764; E = -382.0004432; F_norm = 10.325314
Step = 765; E = -382.0040781; F_norm = 10.32501377
Step = 766; E = -382.0077121; F_norm = 10.32471966
Step = 767; E = -382.011345; F_norm = 10.32443168
Step = 768; E = -382.0149768; F_norm = 10.32414983
Step = 769; E = -382.0186077; F_norm = 10.32387413
Step = 770; E = -382.0222375; F_norm = 10.32360456
Step = 771; E = -382.0258663; F_norm = 10.32334115
Step = 772; E = -382.0294941; F_norm = 10.32308388
Step = 773; E = -382.0331209; F_norm = 10.32283277
Step = 774; E = -382.0367466; F_norm = 10.32258781
Step = 775; E = -382.0403714; F_norm = 10.32234902
Step = 776; E = -382.0439951; F_norm = 10.32211639
Step = 777; E = -382.0476178; F_norm = 10.32188994
Step = 778; E = -382.0512395; F_norm = 10.32166966
Step = 779; E = -382.0548601; F_norm = 10.32145556
Step = 780; E = -382.0584798; F_norm = 10.32124764
Step = 781; E = -382.0620985; F_norm = 10.32104591
Step = 782; E = -382.0657161; F_norm = 10.32085037
Step = 783; E = -382.0693328; F_norm = 10.32066103
Step = 784; E = -382.0729484; F_norm = 10.32047788
Step = 785; E = -382.076563; F_norm = 10.32030094
Step = 786; E = -382.0801766; F_norm = 10.32013021
Step = 787; E = -382.0837893; F_norm = 10.31996568
Step = 788; E = -382.0874009; F_norm = 10.31980738
Step = 789; E = -382.0910115; F_norm = 10.31965529
Step = 790; E = -382.0946211; F_norm = 10.31950943
Step = 791; E = -382.0982298; F_norm = 10.31936979
Step = 792; E = -382.1018374; F_norm = 10.31923639
Step = 793; E = -382.105444; F_norm = 10.31910922
Step = 794; E = -382.1090497; F_norm = 10.31898829
Step = 795; E = -382.1126543; F_norm = 10.31887361
Step = 796; E = -382.116258; F_norm = 10.31876518
Step = 797; E = -382.1198607; F_norm = 10.318663
Step = 798; E = -382.1234623; F_norm = 10.31856707
Step = 799; E = -382.127063; F_norm = 10.31847741
Step = 800; E = -382.1306627; F_norm = 10.31839401
Step = 801; E = -382.1342615; F_norm = 10.31831688
Step = 802; E = -382.1378592; F_norm = 10.31824602
Step = 803; E = -382.1414559; F_norm = 10.31818144
Step = 804; E = -382.1450517; F_norm = 10.31812314
Step = 805; E = -382.1486465; F_norm = 10.31807113
Step = 806; E = -382.1522403; F_norm = 10.3180254
Step = 807; E = -382.1558331; F_norm = 10.31798597
Step = 808; E = -382.159425; F_norm = 10.31795284
Step = 809; E = -382.1630159; F_norm = 10.31792601
Step = 810; E = -382.1666058; F_norm = 10.31790548
Step = 811; E = -382.1701947; F_norm = 10.31789126
Step = 812; E = -382.1737827; F_norm = 10.31788336
Step = 813; E = -382.1773697; F_norm = 10.31788178
Step = 814; E = -382.1809557; F_norm = 10.31788652
Step = 815; E = -382.1845407; F_norm = 10.31789758
Step = 816; E = -382.1881248; F_norm = 10.31791497
Step = 817; E = -382.1917079; F_norm = 10.3179387
Step = 818; E = -382.1952901; F_norm = 10.31796877
Step = 819; E = -382.1988713; F_norm = 10.31800518
Step = 820; E = -382.2024515; F_norm = 10.31804794
Step = 821; E = -382.2060308; F_norm = 10.31809704
Step = 822; E = -382.2096091; F_norm = 10.31815251
Step = 823; E = -382.2131864; F_norm = 10.31821433
Step = 824; E = -382.2167628; F_norm = 10.31828251
Step = 825; E = -382.2203382; F_norm = 10.31835706
Step = 826; E = -382.2239127; F_norm = 10.31843799
Step = 827; E = -382.2274862; F_norm = 10.31852528
Step = 828; E = -382.2310588; F_norm = 10.31861896
Step = 829; E = -382.2346304; F_norm = 10.31871902
Step = 830; E = -382.2382011; F_norm = 10.31882547
Step = 831; E = -382.2417708; F_norm = 10.31893831
Step = 832; E = -382.2453396; F_norm = 10.31905755
Step = 833; E = -382.2489074; F_norm = 10.31918318
Step = 834; E = -382.2524743; F_norm = 10.31931522
Step = 835; E = -382.2560402; F_norm = 10.31945367
Step = 836; E = -382.2596052; F_norm = 10.31959853
Step = 837; E = -382.2631693; F_norm = 10.31974981
Step = 838; E = -382.2667324; F_norm = 10.3199075
Step = 839; E = -382.2702945; F_norm = 10.32007162
Step = 840; E = -382.2738558; F_norm = 10.32024217
Step = 841; E = -382.2774161; F_norm = 10.32041915
Step = 842; E = -382.2809754; F_norm = 10.32060257
Step = 843; E = -382.2845338; F_norm = 10.32079243
Step = 844; E = -382.2880913; F_norm = 10.32098873
Step = 845; E = -382.2916479; F_norm = 10.32119148
Step = 846; E = -382.2952035; F_norm = 10.32140069
Step = 847; E = -382.2987582; F_norm = 10.32161635
Step = 848; E = -382.302312; F_norm = 10.32183847
Step = 849; E = -382.3058648; F_norm = 10.32206706
Step = 850; E = -382.3094167; F_norm = 10.32230212
Step = 851; E = -382.3129677; F_norm = 10.32254365
Step = 852; E = -382.3165177; F_norm = 10.32279165
Step = 853; E = -382.3200669; F_norm = 10.32304614
Step = 854; E = -382.3236151; F_norm = 10.32330712
Step = 855; E = -382.3271624; F_norm = 10.32357458
Step = 856; E = -382.3307088; F_norm = 10.32384853
Step = 857; E = -382.3342542; F_norm = 10.32412899
Step = 858; E = -382.3377988; F_norm = 10.32441594
Step = 859; E = -382.3413424; F_norm = 10.32470941
Step = 860; E = -382.3448851; F_norm = 10.32500938
Step = 861; E = -382.3484269; F_norm = 10.32531586
Step = 862; E = -382.3519678; F_norm = 10.32562886
Step = 863; E = -382.3555077; F_norm = 10.32594839
Step = 864; E = -382.3590468; F_norm = 10.32627444
Step = 865; E = -382.362585; F_norm = 10.32660702
Step = 866; E = -382.3661222; F_norm = 10.32694613
Step = 867; E = -382.3696585; F_norm = 10.32729178
Step = 868; E = -382.373194; F_norm = 10.32764397
Step = 869; E = -382.3767285; F_norm = 10.32800271
Step = 870; E = -382.3802621; F_norm = 10.328368
Step = 871; E = -382.3837949; F_norm = 10.32873985
Step = 872; E = -382.3873267; F_norm = 10.32911825
Step = 873; E = -382.3908576; F_norm = 10.32950321
Step = 874; E = -382.3943876; F_norm = 10.32989474
Step = 875; E = -382.3979168; F_norm = 10.33029284
Step = 876; E = -382.401445; F_norm = 10.33069751
Step = 877; E = -382.4049724; F_norm = 10.33110877
Step = 878; E = -382.4084988; F_norm = 10.3315266
Step = 879; E = -382.4120244; F_norm = 10.33195102
Step = 880; E = -382.415549; F_norm = 10.33238203
Step = 881; E = -382.4190728; F_norm = 10.33281964
Step = 882; E = -382.4225957; F_norm = 10.33326384
Step = 883; E = -382.4261177; F_norm = 10.33371464
Step = 884; E = -382.4296388; F_norm = 10.33417205
Step = 885; E = -382.433159; F_norm = 10.33463608
Step = 886; E = -382.4366784; F_norm = 10.33510671
Step = 887; E = -382.4401968; F_norm = 10.33558397
Step = 888; E = -382.4437144; F_norm = 10.33606784
Step = 889; E = -382.4472311; F_norm = 10.33655834
Step = 890; E = -382.4507469; F_norm = 10.33705548
Step = 891; E = -382.4542619; F_norm = 10.33755924
Step = 892; E = -382.457776; F_norm = 10.33806965
Step = 893; E = -382.4612892; F_norm = 10.33858669
Step = 894; E = -382.4648015; F_norm = 10.33911038
Step = 895; E = -382.4683129; F_norm = 10.33964073
Step = 896; E = -382.4718235; F_norm = 10.34017772
Step = 897; E = -382.4753332; F_norm = 10.34072138
Step = 898; E = -382.478842; F_norm = 10.34127169
Step = 899; E = -382.48235; F_norm = 10.34182867
Step = 900; E = -382.4858571; F_norm = 10.34239232
Step = 901; E = -382.4893633; F_norm = 10.34296265
Step = 902; E = -382.4928687; F_norm = 10.34353965
Step = 903; E = -382.4963732; F_norm = 10.34412334
Step = 904; E = -382.4998768; F_norm = 10.3447137
Step = 905; E = -382.5033796; F_norm = 10.34531076
Step = 906; E = -382.5068815; F_norm = 10.34591452
Step = 907; E = -382.5103826; F_norm = 10.34652497
Step = 908; E = -382.5138828; F_norm = 10.34714212
Step = 909; E = -382.5173821; F_norm = 10.34776597
Step = 910; E = -382.5208806; F_norm = 10.34839654
Step = 911; E = -382.5243783; F_norm = 10.34903381
Step = 912; E = -382.527875; F_norm = 10.34967781
Step = 913; E = -382.531371; F_norm = 10.35032852
Step = 914; E = -382.534866; F_norm = 10.35098596
Step = 915; E = -382.5383603; F_norm = 10.35165013
Step = 916; E = -382.5418537; F_norm = 10.35232103
Step = 917; E = -382.5453462; F_norm = 10.35299867
Step = 918; E = -382.5488379; F_norm = 10.35368305
Step = 919; E = -382.5523287; F_norm = 10.35437417
Step = 920; E = -382.5558187; F_norm = 10.35507204
Step = 921; E = -382.5593079; F_norm = 10.35577666
Step = 922; E = -382.5627962; F_norm = 10.35648804
Step = 923; E = -382.5662837; F_norm = 10.35720618
Step = 924; E = -382.5697703; F_norm = 10.35793108
Step = 925; E = -382.5732561; F_norm = 10.35866274
Step = 926; E = -382.5767411; F_norm = 10.35940118
Step = 927; E = -382.5802252; F_norm = 10.3601464
Step = 928; E = -382.5837085; F_norm = 10.36089839
Step = 929; E = -382.587191; F_norm = 10.36165717
Step = 930; E = -382.5906726; F_norm = 10.36242273
Step = 931; E = -382.5941534; F_norm = 10.36319508
Step = 932; E = -382.5976334; F_norm = 10.36397423
Step = 933; E = -382.6011125; F_norm = 10.36476017
Step = 934; E = -382.6045908; F_norm = 10.36555292
Step = 935; E = -382.6080683; F_norm = 10.36635247
Step = 936; E = -382.611545; F_norm = 10.36715883
Step = 937; E = -382.6150208; F_norm = 10.36797201
Step = 938; E = -382.6184958; F_norm = 10.368792
Step = 939; E = -382.62197; F_norm = 10.36961881
Step = 940; E = -382.6254434; F_norm = 10.37045245
Step = 941; E = -382.6289159; F_norm = 10.37129292
Step = 942; E = -382.6323877; F_norm = 10.37214022
Step = 943; E = -382.6358586; F_norm = 10.37299435
Step = 944; E = -382.6393287; F_norm = 10.37385532
Step = 945; E = -382.642798; F_norm = 10.37472314
Step = 946; E = -382.6462665; F_norm = 10.37559781
Step = 947; E = -382.6497341; F_norm = 10.37647932
Step = 948; E = -382.653201; F_norm = 10.3773677
Step = 949; E = -382.656667; F_norm = 10.37826293
Step = 950; E = -382.6601323; F_norm = 10.37916502
Step = 951; E = -382.6635967; F_norm = 10.38007398
Step = 952; E = -382.6670603; F_norm = 10.38098981
Step = 953; E = -382.6705232; F_norm = 10.38191251
Step = 954; E = -382.6739852; F_norm = 10.38284209
Step = 955; E = -382.6774464; F_norm = 10.38377855
Step = 956; E = -382.6809068; F_norm = 10.38472189
Step = 957; E = -382.6843664; F_norm = 10.38567213
Step = 958; E = -382.6878252; F_norm = 10.38662925
Step = 959; E = -382.6912832; F_norm = 10.38759327
Step = 960; E = -382.6947405; F_norm = 10.38856419
Step = 961; E = -382.6981969; F_norm = 10.38954202
Step = 962; E = -382.7016525; F_norm = 10.39052675
Step = 963; E = -382.7051073; F_norm = 10.39151839
Step = 964; E = -382.7085614; F_norm = 10.39251695
Step = 965; E = -382.7120146; F_norm = 10.39352242
Step = 966; E = -382.7154671; F_norm = 10.39453482
Step = 967; E = -382.7189188; F_norm = 10.39555414
Step = 968; E = -382.7223697; F_norm = 10.39658039
Step = 969; E = -382.7258198; F_norm = 10.39761357
Step = 970; E = -382.7292691; F_norm = 10.39865369
Step = 971; E = -382.7327176; F_norm = 10.39970075
Step = 972; E = -382.7361654; F_norm = 10.40075475
Step = 973; E = -382.7396123; F_norm = 10.4018157
Step = 974; E = -382.7430585; F_norm = 10.4028836
Step = 975; E = -382.7465039; F_norm = 10.40395846
Step = 976; E = -382.7499486; F_norm = 10.40504027
Step = 977; E = -382.7533924; F_norm = 10.40612904
Step = 978; E = -382.7568355; F_norm = 10.40722478
Step = 979; E = -382.7602778; F_norm = 10.40832749
Step = 980; E = -382.7637193; F_norm = 10.40943717
Step = 981; E = -382.7671601; F_norm = 10.41055383
Step = 982; E = -382.7706001; F_norm = 10.41167746
Step = 983; E = -382.7740393; F_norm = 10.41280808
Step = 984; E = -382.7774777; F_norm = 10.41394568
Step = 985; E = -382.7809154; F_norm = 10.41509028
Step = 986; E = -382.7843523; F_norm = 10.41624187
Step = 987; E = -382.7877885; F_norm = 10.41740046
Step = 988; E = -382.7912239; F_norm = 10.41856604
Step = 989; E = -382.7946585; F_norm = 10.41973863
Step = 990; E = -382.7980923; F_norm = 10.42091823
Step = 991; E = -382.8015254; F_norm = 10.42210484
Step = 992; E = -382.8049578; F_norm = 10.42329847
Step = 993; E = -382.8083894; F_norm = 10.42449911
Step = 994; E = -382.8118202; F_norm = 10.42570678
